step,seed,mean_mae,mean_miss,mean_aoi,mae_ratio,miss_ratio,aoi_ratio
29696,123,9.78258420483375,0.001953125,1.6919696489476423,1.0869538005370833,0.13020833333333334,0.48341989969932636
30720,123,8.747772240652598,0.00146484375,1.7866262483365687,0.9719746934058442,0.09765625,0.5104646423818767
31744,123,9.485472408906688,0.0029296875,1.7436689087809727,1.0539413787674097,0.1953125,0.4981911167945636
32768,123,9.445220806673202,0.0029296875,1.6713039116963473,1.0494689785192446,0.1953125,0.4775154033418135
33792,123,9.558072265293905,0.0048828125,1.7277360055370177,1.0620080294771006,0.32552083333333337,0.4936388587248622
34816,123,9.113142311510996,0.00390625,1.755655649462238,1.0125713679456663,0.2604166666666667,0.5016158998463537
35840,123,9.316716173183103,0.0009765625,1.761167272161512,1.0351906859092337,0.06510416666666667,0.5031906491890034
36864,123,4.839334773189489,0.0,1.061395413846891,0.537703863687721,0.0,0.3032558325276832
37888,123,4.1492418322450835,0.0,0.8866426156555884,0.4610268702494537,0.0,0.2533264616158824
38912,123,9.941023644643224,0.0009765625,1.690543493576421,1.1045581827381359,0.06510416666666667,0.48301242673612027
39936,123,9.253996670970977,0.0,1.7391084174002758,1.0282218523301085,0.0,0.49688811925722165
40960,123,10.807329309992465,0.0005208333333333333,1.6457125114174134,1.2008143677769405,0.034722222222222224,0.4702035746906895
41984,123,9.546318513562442,0.001220703125,1.708631731500197,1.0607020570624934,0.08138020833333334,0.48818049471434205
43008,123,8.796293843323317,0.0,1.520048670663511,0.9773659825914797,0.0,0.4342996201895746
44032,123,7.077269131182268,0.00244140625,1.2191920466058033,0.7863632367980298,0.16276041666666669,0.34834058474451524
45056,123,9.230323862565944,0.00048828125,1.7266769165056175,1.025591540285105,0.032552083333333336,0.49333626185874785
46080,123,9.539018253803487,0.0,1.6510404176957678,1.0598909170892763,0.0,0.47172583362736226
47104,123,7.243692515737175,0.0009765625,1.2657318044526453,0.8048547239707973,0.06510416666666667,0.36163765841504153
48128,123,7.349306557236787,0.001953125,1.2406659356651373,0.8165896174707541,0.13020833333333334,0.35447598161861066
49152,123,9.41992927052505,0.001953125,1.7233094248276914,1.0466588078361165,0.13020833333333334,0.4923741213793404
50176,123,9.125813465160359,0.0029296875,1.7515625088642572,1.0139792739067066,0.1953125,0.5004464311040735
51200,123,9.046376698007807,0.0048828125,1.7268148853151346,1.0051529664453118,0.32552083333333337,0.4933756815186099
52224,123,9.755666588279096,0.0009765625,1.5528444890008943,1.083962954253233,0.06510416666666667,0.44366985400025555
53248,123,9.042550742640643,0.001953125,1.6747247467453017,1.0047278602934047,0.13020833333333334,0.4784927847843719
54272,123,9.033521078451518,0.001953125,1.5995543104221905,1.0037245642723909,0.13020833333333334,0.457015517263483
55296,123,8.659394281093386,0.0009765625,1.6258080088529017,0.9621549201214873,0.06510416666666667,0.4645165739579719
56320,123,3.48654360802488,0.0,0.7671608059860127,0.3873937342249867,0.0,0.21918880171028934
57344,123,5.3604215978622864,0.0,1.0556978109991153,0.5956023997624763,0.0,0.30162794599974724
58368,123,9.454547533562849,0.0,1.6186719478593332,1.0505052815069833,0.0,0.4624776993883809
59392,123,10.016758303872447,0.0001953125,1.5694415940366149,1.1129731448747162,0.013020833333333334,0.4484118840104614
60000,123,10.157175450695338,0.0006030701754385965,1.573962067652775,1.1285750500772598,0.040204678362573104,0.44970344790079286
1024,2024,10.029617829982694,0.0,1.8656427750279487,1.1144019811091883,0.0,0.5330407928651282
2048,2024,11.438398043018697,0.00166015625,1.7620860497522772,1.2709331158909665,0.11067708333333333,0.5034531570720792
3072,2024,10.370907268948283,0.001220703125,1.81943248272319,1.1523230298831426,0.08138020833333334,0.5198378522066257
4096,2024,8.999875980967015,0.0,1.6019579350404656,0.9999862201074462,0.0,0.45770226715441875
5120,2024,8.19989791907149,0.0,1.4427755130867854,0.911099768785721,0.0,0.41222157516765295
6144,2024,8.634609957265603,0.0,1.6451952183832668,0.9594011063628448,0.0,0.47005577668093335
7168,2024,9.69989520069981,0.0009765625,1.86605568456222,1.07776613341109,0.06510416666666667,0.5331587670177772
8192,2024,9.748583923075206,0.00390625,1.7801295539189237,1.0831759914528005,0.2604166666666667,0.5086084439768354
9216,2024,5.123592924570815,0.00390625,0.9235578915583146,0.5692881027300906,0.2604166666666667,0.2638736833023756
10240,2024,10.190651344287835,0.00244140625,1.7638334674722946,1.1322945938097595,0.16276041666666669,0.5039524192777984
11264,2024,8.567958062874693,0.00439453125,1.829163681023875,0.9519953403194104,0.29296875,0.52261819457825
12288,2024,9.876174378022526,0.0029296875,1.7429033609212243,1.0973527086691695,0.1953125,0.4979723888346355
13312,2024,9.284832819584492,0.002278645833333333,1.738731841071536,1.0316480910649437,0.1519097222222222,0.4967805260204389
14336,2024,9.7285786651841,0.001953125,1.7541672852979961,1.0809531850204557,0.13020833333333334,0.5011906529422846
15360,2024,8.749828918072287,0.0029296875,1.8133230971635856,0.972203213119143,0.1953125,0.5180923134753102
16384,2024,9.752760877996455,0.0009765625,1.8055934908630547,1.0836400975551617,0.06510416666666667,0.5158838545323013
17408,2024,6.037919251552816,0.0,1.4264950147347877,0.6708799168392018,0.0,0.40757000420993933
18432,2024,3.0089303442952398,0.0,0.6226369259132782,0.3343255938105822,0.0,0.17789626454665092
19456,2024,9.87558606840611,0.0009765625,1.8864608886161762,1.0972873409340123,0.06510416666666667,0.5389888253189075
20480,2024,9.10587369496906,0.0,1.9044693021498262,1.0117637438854512,0.0,0.5441340863285218
21504,2024,11.689025669163525,0.0014973958333333332,1.7045030454523125,1.2987806299070583,0.09982638888888888,0.48700087012923216
22528,2024,9.651771720716056,0.0,1.8312916907724723,1.0724190800795617,0.0,0.5232261973635636
23552,2024,9.333079856798719,0.0,1.6188988086670313,1.0370088729776354,0.0,0.4625425167620089
24576,2024,7.249102424409039,0.00244140625,1.3317495356889593,0.8054558249343376,0.16276041666666669,0.38049986733970265
25600,2024,9.753624670595443,0.0,1.8340859156042502,1.0837360745106048,0.0,0.5240245473155001
26624,2024,9.48060165402892,0.00341796875,1.8070548207994301,1.0534001837809912,0.22786458333333334,0.5163013773712658
27648,2024,9.032828708254776,0.001953125,1.60916061921151,1.0036476342505307,0.13020833333333334,0.45976017691757426
28672,2024,5.623780620300243,0.001953125,0.9931069724123087,0.6248645133666937,0.13020833333333334,0.2837448492606596
29696,2024,9.907588229613586,0.005859375,1.7015283239376608,1.1008431366237317,0.390625,0.48615094969647454
30720,2024,8.833913163169377,0.00244140625,1.80868432130766,0.9815459070188197,0.16276041666666669,0.5167669489450457
31744,2024,9.547313346312064,0.00390625,1.8446423335958604,1.0608125940346738,0.2604166666666667,0.5270406667416744
32768,2024,9.784247095306908,0.0048828125,1.8517420911945903,1.087138566145212,0.32552083333333337,0.5290691689127401
33792,2024,9.690995095246524,0.001953125,1.8144059744205685,1.0767772328051695,0.13020833333333334,0.5184017069773053
34816,2024,9.162547057720383,0.001953125,1.8327344935583105,1.0180607841911538,0.13020833333333334,0.5236384267309458
35840,2024,9.18492432845969,0.0,1.8184754659738118,1.0205471476066323,0.0,0.5195644188496605
36864,2024,4.813772505056751,0.0,1.1289610495136784,0.5348636116729724,0.0,0.32256029986105095
37888,2024,4.191333746506848,0.0,0.8730160443876532,0.46570374961187194,0.0,0.2494331555393295
38912,2024,9.783752147601987,0.0,1.6847049109617058,1.0870835719557763,0.0,0.4813442602747731
39936,2024,9.175864133292855,0.0,1.7213477867475002,1.0195404592547617,0.0,0.4918136533564286
40960,2024,10.94793638615232,0.002604166666666667,1.6497615209177536,1.2164373762391465,0.17361111111111113,0.4713604345479296
41984,2024,9.654468234319097,0.001953125,1.8134114173812506,1.072718692702122,0.13020833333333334,0.5181175478232144
43008,2024,9.124290751600174,0.001953125,1.6488321339401397,1.0138100835111306,0.13020833333333334,0.4710948954114685
44032,2024,7.3790822432828485,0.00244140625,1.2966209463523857,0.8198980270314276,0.16276041666666669,0.37046312752925303
45056,2024,9.397101659366104,0.0009765625,1.875834025441387,1.0441224065962338,0.06510416666666667,0.5359525786975391
46080,2024,9.591809150108453,0.0,1.7425205087553495,1.0657565722342726,0.0,0.49786300250152843
47104,2024,7.4035921978018,0.0009765625,1.3872275402873906,0.8226213553113111,0.06510416666666667,0.3963507257963973
48128,2024,7.427017813246984,0.0009765625,1.3001227806088211,0.8252242014718871,0.06510416666666667,0.3714636516025203
49152,2024,9.500991687432297,0.00390625,1.7988346316943025,1.055665743048033,0.2604166666666667,0.5139527519126579
50176,2024,9.238241681032395,0.001953125,1.8195988587707947,1.0264712978924884,0.13020833333333334,0.5198853882202271
51200,2024,9.025223935400437,0.00390625,1.7887368033786246,1.0028026594889374,0.2604166666666667,0.5110676581081784
52224,2024,9.988456607867505,0.001953125,1.7514824398505167,1.1098285119852784,0.13020833333333334,0.5004235542430048
53248,2024,9.157602887141849,0.0068359375,1.7438716355165216,1.0175114319046499,0.4557291666666667,0.49824903871900617
54272,2024,9.054729263290955,0.0009765625,1.6952758347416514,1.0060810292545506,0.06510416666666667,0.4843645242119004
55296,2024,8.869614707328289,0.0009765625,1.6848574213605563,0.9855127452586987,0.06510416666666667,0.4813878346744446
56320,2024,3.407114512866625,0.0,0.8083224065415333,0.37856827920740277,0.0,0.23094925901186666
57344,2024,5.4310515222376665,0.0,1.1812933743242429,0.6034501691375185,0.0,0.3375123926640694
58368,2024,9.444599209395422,0.0,1.7341709803142829,1.0493999121550468,0.0,0.495477422946938
59392,2024,10.145140082224298,0.001171875,1.6696878715330596,1.1272377869138108,0.078125,0.4770536775808742
60000,2024,10.269884563744771,0.00027412280701754384,1.645070407425295,1.1410982848605302,0.01827485380116959,0.4700201164072272
1024,3407,10.054534525666742,0.0,1.8485409798423686,1.1171705028518604,0.0,0.5281545656692482
2048,3407,11.030694394303737,0.0001953125,1.709750710576341,1.225632710478193,0.013020833333333334,0.4885002030218117
3072,3407,10.181517138936874,0.00146484375,1.7623375339168252,1.1312796821040971,0.09765625,0.5035250096905215
4096,3407,9.124158053846655,0.0,1.6206025074831094,1.013795339316295,0.0,0.46302928785231695
5120,3407,8.26182864288662,0.00146484375,1.4561664244330697,0.9179809603207355,0.09765625,0.4160475498380199
6144,3407,8.440994183802001,0.0,1.5315978572393347,0.9378882426446667,0.0,0.43759938778266705
7168,3407,9.52423022664632,0.0009765625,1.7757967391390108,1.0582478029607023,0.06510416666666667,0.5073704968968602
8192,3407,9.64782694914572,0.00390625,1.7437068120745374,1.0719807721273023,0.2604166666666667,0.4982019463070107
9216,3407,5.197717470431211,0.0009765625,0.9197242676143859,0.5775241633812457,0.06510416666666667,0.2627783621755388
10240,3407,10.32743637629715,0.001953125,1.7354406580221609,1.1474929306996833,0.13020833333333334,0.4958401880063317
11264,3407,8.508191977720916,0.0009765625,1.821961114639752,0.9453546641912128,0.06510416666666667,0.5205603184685006
12288,3407,10.070620169881277,0.00537109375,1.7817201461361953,1.1189577966534752,0.3580729166666667,0.5090628988960558
13312,3407,9.571659844913931,0.00390625,1.791537639735613,1.0635177605459925,0.2604166666666667,0.5118678970673181
14336,3407,9.848156233969188,0.00390625,1.7894222403336675,1.094239581552132,0.2604166666666667,0.5112634972381908
15360,3407,8.83140222726995,0.0048828125,1.8187197301148301,0.9812669141411055,0.32552083333333337,0.5196342086042371
16384,3407,9.755255549315926,0.0009765625,1.8013372192243824,1.0839172832573252,0.06510416666666667,0.5146677769212521
17408,3407,6.120829357746697,0.0,1.4469997554855967,0.680092150860744,0.0,0.4134285015673133
18432,3407,3.003528010255188,0.0009765625,0.6283433160017338,0.3337253344727987,0.06510416666666667,0.17952666171478107
19456,3407,9.789577077366369,0.0,1.8908353176801067,1.087730786374041,0.0,0.5402386621943162
20480,3407,9.1340294185614,0.0,1.905842054203559,1.0148921576179335,0.0,0.5445263012010169
21504,3407,11.732098469567715,0.001171875,1.7146953709340256,1.303566496618635,0.078125,0.4899129631240073
22528,3407,9.742424740729112,0.000244140625,1.818618034922296,1.08249163785879,0.016276041666666668,0.5196051528349417
23552,3407,9.390063987712356,0.0009765625,1.6351904488745046,1.0433404430791506,0.06510416666666667,0.4671972711070013
24576,3407,7.260415754695999,0.00439453125,1.336385898097,0.8067128616328888,0.29296875,0.3818245423134286
25600,3407,9.739156599233556,0.0029296875,1.7955306732307297,1.0821285110259506,0.1953125,0.5130087637802084
26624,3407,9.416261308864119,0.0,1.8474091895549014,1.0462512565404576,0.0,0.5278311970156861
27648,3407,9.280284305790136,0.0,1.7058825022434787,1.0311427006433485,0.0,0.4873950006409939
28672,3407,5.837380705338875,0.00244140625,1.0677771631496016,0.6485978561487639,0.16276041666666669,0.30507918947131474
29696,3407,9.954148205766183,0.0029296875,1.7845763438876916,1.1060164673073536,0.1953125,0.5098789553964833
30720,3407,9.062835857429553,0.0048828125,1.9650621044936865,1.006981761936617,0.32552083333333337,0.5614463155696247
31744,3407,9.68987702803127,0.005859375,1.903009683294996,1.0766530031145856,0.390625,0.5437170523699989
32768,3407,9.724794819839424,0.00390625,1.8622995981612513,1.080532757759936,0.2604166666666667,0.5320855994746433
33792,3407,9.616171441616062,0.0029296875,1.771011298239423,1.0684634935128958,0.1953125,0.5060032280684066
34816,3407,9.10238558698952,0.0,1.7368855301411532,1.011376176332169,0.0,0.4962530086117581
35840,3407,9.053391055836965,0.0,1.7965611415313139,1.0059323395374404,0.0,0.5133031832946611
36864,3407,4.760717353787792,0.0,1.1157477716980309,0.5289685948653102,0.0,0.31878507762800884
37888,3407,4.049675627197369,0.0009765625,0.9054653526926805,0.4499639585774855,0.06510416666666667,0.258704386483623
38912,3407,10.19010407817065,0.0,1.8467621765335012,1.1322337864634056,0.0,0.527646336152429
39936,3407,9.564046923692649,0.0,1.8698343786042768,1.0626718804102944,0.0,0.5342383938869363
40960,3407,11.290428363056982,0.00234375,1.7494633592319675,1.2544920403396647,0.15625,0.4998466740662764
41984,3407,9.631463803674952,0.0,1.8185185418640235,1.0701626448527726,0.0,0.5195767262468639
43008,3407,9.140958867095456,0.00048828125,1.6243230969637934,1.0156620963439396,0.032552083333333336,0.4640923134182267
44032,3407,7.319312959591889,0.00146484375,1.2977953717658908,0.8132569955102098,0.09765625,0.3707986776473974
45056,3407,9.49164692816828,0.00244140625,1.874485480626381,1.054627436463142,0.16276041666666669,0.535567280178966
46080,3407,9.695274953980146,0.0009765625,1.7906658256012598,1.0772527726644607,0.06510416666666667,0.5116188073146456
47104,3407,7.382301241335425,0.0,1.3529271898022626,0.8202556934817139,0.0,0.3865506256577893
48128,3407,7.4320160015855254,0.001953125,1.3013207254324157,0.825779555731725,0.13020833333333334,0.3718059215521188
49152,3407,9.612532667364482,0.0048828125,1.8158789403534454,1.0680591852627201,0.32552083333333337,0.5188225543866987
50176,3407,9.236651384233033,0.00390625,1.8710959414525035,1.0262945982481149,0.2604166666666667,0.5345988404150009
51200,3407,9.157269031485823,0.0009765625,1.817131506779056,1.017474336831758,0.06510416666666667,0.5191804305083018
52224,3407,9.846566283122444,0.00634765625,1.6862404862695242,1.0940629203469383,0.42317708333333337,0.4817829960770069
53248,3407,9.235934517359919,0.0009765625,1.7426190876561685,1.0262149463733243,0.06510416666666667,0.4978911679017624
54272,3407,9.079745871166079,0.0,1.6625919701279934,1.0088606523517865,0.0,0.4750262771794267
55296,3407,8.73969942148712,0.0,1.657767321060005,0.971077713498569,0.0,0.4736478060171443
56320,3407,3.492924518818837,0.0,0.7772576726767053,0.38810272431320414,0.0,0.22207362076477294
57344,3407,5.421584032124355,0.0,1.106094116623466,0.602398225791595,0.0,0.3160268904638474
58368,3407,9.419510762931079,0.0,1.6675090082988933,1.046612306992342,0.0,0.4764311452282552
59392,3407,10.189997799406065,0.00087890625,1.655052302401196,1.132221977711785,0.05859375000000001,0.47287208640034173
60000,3407,10.217673972302848,0.001644736842105263,1.674890061698367,1.1352971080336498,0.10964912280701754,0.4785400176281049
1024,9999,10.120759238403828,0.0,1.8390094038922327,1.124528804267092,0.0,0.5254312582549236
2048,9999,11.29994869234285,0.000390625,1.7350653263753157,1.2555498547047612,0.026041666666666668,0.49573295039294735
3072,9999,10.357990292444924,0.00244140625,1.783617552589659,1.1508878102716582,0.16276041666666669,0.5096050150256168
4096,9999,9.071620795371327,0.0,1.5800037199911925,1.0079578661523696,0.0,0.4514296342831979
5120,9999,8.28915836523378,0.0029296875,1.4721700632574293,0.9210175961370867,0.1953125,0.4206200180735512
6144,9999,8.580778564079745,0.001953125,1.6361693643709807,0.953419840453305,0.13020833333333334,0.46747696124885163
7168,9999,9.668763956308393,0.001953125,1.8306348817459557,1.0743071062564882,0.13020833333333334,0.5230385376417016
8192,9999,9.815606785391841,0.0009765625,1.7994245694857685,1.090622976154649,0.06510416666666667,0.5141213055673625
9216,9999,5.01813030672171,0.0,0.8829073717481322,0.5575700340801899,0.0,0.2522592490708949
10240,9999,10.309508393251456,0.0029296875,1.7596255905747848,1.145500932583495,0.1953125,0.5027501687356528
11264,9999,8.602591583541479,0.0009765625,1.877439214339551,0.9558435092823865,0.06510416666666667,0.5364112040970146
12288,9999,9.96208526285345,0.00244140625,1.7133264513139932,1.106898362539272,0.16276041666666669,0.4895218432325695
13312,9999,9.436681590763342,0.0029296875,1.7618984386281933,1.0485201767514825,0.1953125,0.5033995538937696
14336,9999,9.921222737621454,0.00390625,1.7511168999487525,1.1023580819579393,0.2604166666666667,0.5003191142710721
15360,9999,8.85435074624769,0.001953125,1.807592925374583,0.9838167495830766,0.13020833333333334,0.5164551215355951
16384,9999,9.916029528511782,0.0009765625,1.8272376474119272,1.1017810587235313,0.06510416666666667,0.5220678992605506
17408,9999,6.029562349296809,0.0,1.4326332151242749,0.6699513721440898,0.0,0.40932377574979284
18432,9999,3.0028660889793963,0.0,0.6085034561731681,0.33365178766437736,0.0,0.1738581303351909
19456,9999,9.786820993308861,0.0009765625,1.8026375289679195,1.0874245548120958,0.06510416666666667,0.5150392939908341
20480,9999,9.022469498294555,0.0,1.8356781777555509,1.0024966109216171,0.0,0.5244794793587289
21504,9999,11.844465093369,0.00439453125,1.6363564864521636,1.316051677041,0.29296875,0.4675304247006182
22528,9999,9.712858518513737,0.0009765625,1.7916969074935531,1.079206502057082,0.06510416666666667,0.5119134021410152
23552,9999,9.377660993135706,0.0009765625,1.5701698328415334,1.041962332570634,0.06510416666666667,0.4486199522404381
24576,9999,7.146185354525724,0.00390625,1.3008805399266035,0.7940205949473027,0.2604166666666667,0.3716801542647438
25600,9999,9.746927993705771,0.00146484375,1.7740651743316453,1.0829919993006412,0.09765625,0.5068757640947558
