scenario,split,cohort,method,configuration,packet_loss,target_reduction,n_runs,aggregation,runs,source,result_source,n_available_mean,n_available_std,n_tx_attempts_mean,n_tx_attempts_std,n_delivered_mean,n_delivered_std,transmission_rate_mean,transmission_rate_std,transmission_reduction_mean,transmission_reduction_std,mae_mean,mae_std,event_tp_mean,event_tp_std,event_fp_mean,event_fp_std,event_fn_mean,event_fn_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,aoi_raw_mean,aoi_raw_std,n_true_events_mean,n_true_events_std,mae_pass_count,mae_pass_count_n,mae_ok_kn,mae_ok,event_pass_count,event_pass_count_n,event_ok_kn,event_ok,aoi_pass_count,aoi_pass_count_n,aoi_ok_kn,aoi_ok,all_constraints_pass_count,all_constraints_pass_count_n,all_constraints_satisfied_kn,all_constraints_satisfied,constraint_display,n_policies,n_loss_masks,n_eval_rows
validation_cohort,val,final,semantic_expert,frozen_expert_thresholds,0.0,,1,single_run,deterministic,revision_eval,new_evaluation,206815.0,0.0,53994.0,0.0,53994.0,0.0,0.2610739066315306,0.0,0.7389260933684694,0.0,7.218922792024657,0.0,825.0,0.0,10.0,0.0,1.0,0.0,0.9880239520958084,0.0,0.9987893462469734,0.0,0.9933774834437086,0.0,1.748631628051625,0.0,826.0,0.0,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1/1,,,
packet_loss,val,final,cmappo_kl,tau=0.5,0.0,,5,mean_over_masks_then_sd_across_policies,"123,2024,3407,42,9999",revision_eval,new_evaluation,206815.0,0.0,45933.2,1497.5488973652912,45933.2,1497.5488973652912,0.2220980102990595,0.007241007167590813,0.7779019897009405,0.007241007167590802,8.742403611902981,0.13828572702839373,821.4,1.140175425099138,12.6,5.412947441089743,4.6,1.1401754250991378,0.9849194370427231,0.006367973977900219,0.9944309927360775,0.0013803576575049511,0.9896465943715731,0.0038042418624563267,1.927891463225004,0.08305142533727662,826.0,0.0,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5/5,5.0,1.0,5.0
packet_loss,val,final,cmappo_kl,tau=0.5,0.1,,5,mean_over_masks_then_sd_across_policies,"123,2024,3407,42,9999",revision_eval,new_evaluation,206815.0,0.0,49505.6,1574.1729129927246,44577.31999999999,1415.1669272562865,0.23937141890095007,0.007611502613411611,0.7606285810990497,0.007611502613411682,8.976431643980769,0.13431880580616942,815.6400000000001,0.654217089351867,26.360000000000003,4.003498470088381,10.360000000000001,0.6542170893518447,0.9687206519803292,0.004603294620392904,0.9874576271186442,0.0007920303745179112,0.9779943642468891,0.002700242659864159,1.9978389053024412,0.08253911277641882,826.0,0.0,3,5,3/5,False,5,5,5/5,True,5,5,5/5,True,3,5,3/5,False,3/5,5.0,5.0,25.0
packet_loss,val,final,cmappo_kl,tau=0.5,0.2,,5,mean_over_masks_then_sd_across_policies,"123,2024,3407,42,9999",revision_eval,new_evaluation,206815.0,0.0,53796.240000000005,1662.7553602379396,43059.479999999996,1331.095568319571,0.260117689722699,0.008039819936841813,0.7398823102773008,0.008039819936841833,9.252819221398074,0.12991693869209456,805.72,0.26832815729997644,39.0,2.817800560721075,20.28,0.2683281572999749,0.9538509912750562,0.003175999934984411,0.9754479418886198,0.00032485249067797534,0.9645182603095714,0.0017758604855475908,2.087392162960659,0.08211113306234519,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,5.0,5.0,25.0
packet_loss,val,final,cmappo_kl,tau=0.5,0.4,,5,mean_over_masks_then_sd_across_policies,"123,2024,3407,42,9999",revision_eval,new_evaluation,206815.0,0.0,65297.159999999996,1807.3138709145112,39235.159999999996,1112.9313761414046,0.31572738921258126,0.008738794917750202,0.6842726107874186,0.008738794917750224,9.974754716259318,0.10594329950841666,782.5999999999999,0.4898979485566542,69.75999999999999,3.7132196272237934,43.400000000000006,0.4898979485566368,0.9181908839166685,0.004040131542449443,0.9474576271186441,0.0005930967900202277,0.9325760057460831,0.0023615064069213948,2.3704554501632717,0.08059917897424752,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,5.0,5.0,25.0
packet_loss,val,final,delta_plus_heartbeat,"delta_ppm=25,heartbeat=3",0.0,,1,single_run,deterministic,revision_eval,new_evaluation,206815.0,0.0,56198.0,0.0,56198.0,0.0,0.2717307738800377,0.0,0.7282692261199624,0.0,9.224011897727348,0.0,818.0,0.0,43.0,0.0,8.0,0.0,0.9500580720092916,0.0,0.9903147699757868,0.0,0.9697688203912268,0.0,1.4430765044316591,0.0,826.0,0.0,0,1,0/1,False,1,1,1/1,True,1,1,1/1,True,0,1,0/1,False,0/1,1.0,1.0,1.0
packet_loss,val,final,delta_plus_heartbeat,"delta_ppm=25,heartbeat=3",0.1,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,60294.8,43.20532374603852,54259.6,44.30914126904289,0.291539781930711,0.00020890807603916943,0.708460218069289,0.00020890807603910885,9.493247522932602,0.01571508389067244,810.6,2.073644135332772,55.6,4.560701700396551,15.4,2.073644135332772,0.9358290257974143,0.004963286075363132,0.9813559322033898,0.002510465054882247,0.9580471636338039,0.003238671524093604,1.515798476131239,0.0015162957534635808,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,delta_plus_heartbeat,"delta_ppm=25,heartbeat=3",0.2,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,65078.0,54.101755978895916,52114.0,62.3377895020348,0.31466769818436763,0.00026159493256725283,0.6853323018156323,0.0002615949325672595,9.77803794690646,0.021748165098443458,800.0,2.8284271247461903,67.2,6.978538528947161,26.0,2.8284271247461903,0.9225527979306252,0.007485482520054771,0.9685230024213075,0.0034242459137363433,0.9449669003552094,0.004593039260910378,1.610409734100451,0.001398211111280504,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,delta_plus_heartbeat,"delta_ppm=25,heartbeat=3",0.4,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,77855.2,128.4355869687214,46782.8,87.81628550559401,0.37644851679036817,0.0006210167877993378,0.6235514832096317,0.0006210167877993566,10.499814983398974,0.029928681065074587,777.4,7.021395872616783,93.8,6.1400325732035,48.6,7.021395872616783,0.8923666647301826,0.006205094913729055,0.9411622276029055,0.008500479264669215,0.9160915288315428,0.00522518515204946,1.908301974809517,0.0033607772675577534,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,fixed_60,interval_steps=4 (60 min),0.0,,1,single_run,deterministic,revision_eval,new_evaluation,206815.0,0.0,51149.0,0.0,51149.0,0.0,0.2473176510407852,0.0,0.7526823489592147,0.0,11.335269101794868,0.0,733.0,0.0,123.0,0.0,93.0,0.0,0.8563084112149533,0.0,0.887409200968523,0.0,0.8715814506539834,0.0,1.88528611413466,0.0,826.0,0.0,0,1,0/1,False,0,1,0/1,False,1,1,1/1,True,0,1,0/1,False,0/1,1.0,1.0,1.0
packet_loss,val,final,fixed_60,interval_steps=4 (60 min),0.1,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,51149.0,0.0,45965.6,55.73419058351884,0.2473176510407852,0.0,0.7526823489592147,0.0,11.89060208616156,0.030371641239594908,726.6,7.021395872616783,132.6,6.8044103344816005,99.4,7.021395872616783,0.8457198844458231,0.006247009386620521,0.8796610169491526,0.008500479264669234,0.8623246858311383,0.004516119554100087,2.3414033587311462,0.0076490398720640475,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,fixed_60,interval_steps=4 (60 min),0.2,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,51149.0,0.0,40871.8,50.95291944530755,0.2473176510407852,0.0,0.7526823489592147,0.0,12.515790964496285,0.07690924421282452,718.4,10.430723848324238,139.4,12.759310326189265,107.6,10.430723848324238,0.8376942494360758,0.010669904732889025,0.8697336561743342,0.012627994973758164,0.8533028778387051,0.0042590669473894964,2.9024965013217225,0.013449260627563173,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,fixed_60,interval_steps=4 (60 min),0.4,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,51149.0,0.0,30630.6,72.05761583621816,0.2473176510407852,0.0,0.7526823489592147,0.0,14.153785241670828,0.14547397152213645,700.4,12.0124934963562,159.2,15.817711591756881,125.6,12.0124934963562,0.8150355855125889,0.013987271655563328,0.8479418886198549,0.014542970334571676,0.8310429760746262,0.008953479752357605,4.61498522780283,0.0276497186811487,826.0,0.0,0,5,0/5,False,0,5,0/5,False,0,5,0/5,False,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,fixed_75,interval_steps=5 (75 min),0.0,,1,single_run,deterministic,revision_eval,new_evaluation,206815.0,0.0,41325.0,0.0,41325.0,0.0,0.1998162609095085,0.0,0.8001837390904916,0.0,11.755109070034443,0.0,731.0,0.0,136.0,0.0,95.0,0.0,0.8431372549019608,0.0,0.8849878934624698,0.0,0.8635558180744242,0.0,2.3895933758357955,0.0,826.0,0.0,0,1,0/1,False,0,1,0/1,False,1,1,1/1,True,0,1,0/1,False,0/1,1.0,1.0,1.0
packet_loss,val,final,fixed_75,interval_steps=5 (75 min),0.1,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,41325.0,0.0,37199.0,61.00409822298826,0.1998162609095085,0.0,0.8001837390904916,0.0,12.375155399029765,0.040499172524390656,726.8,4.764451699828639,149.6,3.4351128074635335,99.2,4.764451699828638,0.8292979859918516,0.0040878637681793445,0.8799031476997579,0.005768101331511689,0.8538501357771471,0.004792081228946307,2.940230135282227,0.007954436831232307,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,fixed_75,interval_steps=5 (75 min),0.2,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,41325.0,0.0,33066.6,114.21383453855317,0.1998162609095085,0.0,0.8001837390904916,0.0,13.07443151834199,0.07907754283333221,713.2,3.898717737923586,167.2,15.3687995627505,112.8,3.8987177379235853,0.8102883476870794,0.013678873065720272,0.8634382566585957,0.004719997261408677,0.8359591710409285,0.007163572469273254,3.6374241953039963,0.033554503426641485,826.0,0.0,0,5,0/5,False,0,5,0/5,False,0,5,0/5,False,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,fixed_75,interval_steps=5 (75 min),0.4,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,41325.0,0.0,24839.8,78.59198432410268,0.1998162609095085,0.0,0.8001837390904916,0.0,14.822031067414121,0.0313342524340425,686.4,24.643457549621562,178.0,11.76860229593982,139.6,24.643457549621562,0.7940797701313531,0.011695263657658083,0.8309927360774818,0.029834694370001934,0.811941141656147,0.017713294781374806,5.6935772041673145,0.03166348029144229,826.0,0.0,0,5,0/5,False,0,5,0/5,False,0,5,0/5,False,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,semantic_expert,frozen_expert_thresholds,0.0,,1,single_run,deterministic,revision_eval,new_evaluation,206815.0,0.0,53994.0,0.0,53994.0,0.0,0.2610739066315306,0.0,0.7389260933684694,0.0,7.218922792024657,0.0,825.0,0.0,10.0,0.0,1.0,0.0,0.9880239520958084,0.0,0.9987893462469734,0.0,0.9933774834437086,0.0,1.748631628051625,0.0,826.0,0.0,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1/1,1.0,1.0,1.0
packet_loss,val,final,semantic_expert,frozen_expert_thresholds,0.1,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,57501.6,72.77568275186431,51742.6,60.850636808500205,0.2780339917317409,0.00035188783575595023,0.7219660082682591,0.00035188783575591977,7.600709972291068,0.013166670477164686,817.6,2.5099800796022267,24.0,3.5355339059327378,8.4,2.5099800796022267,0.9714878886981808,0.00415852006926428,0.9898305084745763,0.003038716803392558,0.9805726494140121,0.003524641761955174,1.8261537863473798,0.0030255013313690965,826.0,0.0,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5/5,1.0,5.0,5.0
packet_loss,val,final,semantic_expert,frozen_expert_thresholds,0.2,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,61686.4,91.07304760465635,49339.2,22.609732417700126,0.29826850083407874,0.0004403599719781039,0.7017314991659213,0.00044035997197809494,8.019859277069951,0.022210460001924642,807.4,3.9115214431215892,38.8,2.489979919597747,18.6,3.9115214431215892,0.9541590445767192,0.0027148945622435614,0.9774818401937045,0.004735498115159235,0.965671047540139,0.0020636161083329775,1.9238353288757584,0.0026078978683798846,826.0,0.0,5,5,5/5,True,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
packet_loss,val,final,semantic_expert,frozen_expert_thresholds,0.4,,5,mean_sd_across_shared_loss_masks,deterministic,revision_eval,new_evaluation,206815.0,0.0,72931.2,175.85846581839613,43862.4,74.04930789683317,0.3526397988540483,0.0008503177517026975,0.6473602011459517,0.0008503177517027241,9.052548762839686,0.013800387007452205,783.4,6.2289646009589745,68.8,4.969909455915671,42.6,6.2289646009589745,0.9192793215166501,0.0055802324047669275,0.9484261501210651,0.007541119371621033,0.9336145282052911,0.005565233442816171,2.2207238376613274,0.00426145408025628,826.0,0.0,0,5,0/5,False,0,5,0/5,False,5,5,5/5,True,0,5,0/5,False,0/5,1.0,5.0,5.0
matched_budget,val,final,campus_senserl_bc,interpolated_target=75.0%,0.0,0.75,1,single_run,mean_of_5,legacy_frozen_summary,interpolated_legacy,,0.0,,0.0,,0.0,0.25,0.0,0.75,0.0,7.967005896143648,0.0,,0.0,,0.0,,0.0,0.9943902547280532,0.0,0.9975731144651776,0.0,,0.0,1.7003882416075846,0.0,,0.0,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1/1,,,
matched_budget,val,final,campus_senserl_bc,interpolated_target=78.0%,0.0,0.78,1,single_run,mean_of_5,legacy_frozen_summary,interpolated_legacy,,0.0,,0.0,,0.0,0.2199999999999999,0.0,0.78,0.0,8.923299430437106,0.0,,0.0,,0.0,,0.0,0.9772144929373888,0.0,0.9932065187162592,0.0,,0.0,1.91769511818242,0.0,,0.0,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1/1,,,
matched_budget,val,final,campus_senserl_bc,interpolated_target=80.0%,0.0,0.8,1,single_run,mean_of_5,legacy_frozen_summary,interpolated_legacy,,0.0,,0.0,,0.0,0.1999999999999999,0.0,0.8,0.0,9.254888475769937,0.0,,0.0,,0.0,,0.0,0.9684580211701737,0.0,0.9927110031177608,0.0,,0.0,2.1553599396977026,0.0,,0.0,0,1,0/1,False,1,1,1/1,True,1,1,1/1,True,0,1,0/1,False,0/1,,,
matched_budget,val,final,cmappo_kl,interpolated_target=75.0%,0.0,0.75,1,single_run,mean_of_5,legacy_frozen_summary,interpolated_legacy,,0.0,,0.0,,0.0,0.25,0.0,0.75,0.0,7.93555981437548,0.0,,0.0,,0.0,,0.0,0.9950750775883968,0.0,0.9979398867451732,0.0,,0.0,1.7190465962831518,0.0,,0.0,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1/1,,,
matched_budget,val,final,cmappo_kl,interpolated_target=78.0%,0.0,0.78,1,single_run,mean_of_5,legacy_frozen_summary,interpolated_legacy,,0.0,,0.0,,0.0,0.2199999999999999,0.0,0.78,0.0,8.786740874606503,0.0,,0.0,,0.0,,0.0,0.98330904441825,0.0,0.9938762223438092,0.0,,0.0,1.9468158583103992,0.0,,0.0,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1,1,1/1,True,1/1,,,
matched_budget,val,final,cmappo_kl,interpolated_target=80.0%,0.0,0.8,1,single_run,mean_of_5,legacy_frozen_summary,interpolated_legacy,,0.0,,0.0,,0.0,0.1999999999999999,0.0,0.8,0.0,9.174269668358622,0.0,,0.0,,0.0,,0.0,0.973186549911374,0.0,0.993060709639934,0.0,,0.0,2.176205748179893,0.0,,0.0,0,1,0/1,False,1,1,1/1,True,1,1,1/1,True,0,1,0/1,False,0/1,,,
matched_budget,val,final,cmappo_kl,tau=0.40 (nearest to 75%),0.0,0.75,5,mean_of_n,"123,2024,3407,42,9999",revision_eval,direct_measured,206815.0,0.0,50612.8,1455.9162750652938,50612.8,1455.9162750652938,0.24472499576916565,0.007039703479270337,0.7552750042308343,0.00703970347927032,8.070008568801864,0.1894604577910302,824.4,0.5477225575051662,5.0,1.0,1.6,0.5477225575051661,0.9939724127888627,0.0012004590992160749,0.9980629539951573,0.0006631023698609221,0.9960132516561482,0.0008091374414535617,1.7523814336806098,0.04941565251731566,826.0,0.0,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5/5,,,
matched_budget,val,final,cmappo_kl,tau=0.50 (nearest to 78%),0.0,0.78,5,mean_of_n,"123,2024,3407,42,9999",revision_eval,direct_measured,206815.0,0.0,45933.2,1497.5488973652912,45933.2,1497.5488973652912,0.2220980102990595,0.007241007167590813,0.7779019897009405,0.007241007167590802,8.742403611902981,0.13828572702839373,821.4,1.1401754250991378,12.6,5.412947441089743,4.6,1.1401754250991378,0.9849194370427231,0.006367973977900219,0.9944309927360774,0.0013803576575049511,0.9896465943715731,0.0038042418624563267,1.927891463225004,0.08305142533727662,826.0,0.0,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5,5,5/5,True,5/5,,,
matched_budget,val,final,cmappo_kl,tau=0.60 (nearest to 80%),0.0,0.8,5,mean_of_n,"123,2024,3407,42,9999",revision_eval,direct_measured,206815.0,0.0,41226.2,1231.33675328888,41226.2,1231.33675328888,0.19933853927423056,0.00595380776679102,0.8006614607257694,0.00595380776679099,9.200637985891786,0.14639987843690216,820.2,0.4472135954999579,22.6,5.504543577809153,5.8,0.4472135954999579,0.9732181196214865,0.0063373815794352,0.9929782082324456,0.0005414208177965152,0.9829902658993979,0.0032098137185190183,2.184734877935002,0.07799843506718793,826.0,0.0,0,5,0/5,False,5,5,5/5,True,5,5,5/5,True,0,5,0/5,False,0/5,,,
